第一申请人,申请人省市代码,first_year,last_year,quantum_patent_count,quantum_score_sum,quantum_score_mean,main_categories,chain_positions,matched_terms,high_related_count,medium_related_count,low_related_count,timefreq_candidate_count,main_chain_position,main_quantum_category,firm_relevance
苏州元脑智能科技有限公司,江苏; 32,2023,2023,7,67,9.571428571428571,量子传感；量子基础概念；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,qubit；qubits；超导量子芯片；量子信息；量子处理器；量子态；量子模拟；量子比特；量子芯片；量子计算；量子计算机,5,1,1,0,量子计算系统,量子计算,核心量子企业
苏州六幺四信息科技有限责任公司,江苏; 32,2022,2022,2,12,6.0,量子通信与安全,量子通信与安全,laser；光调制器；量子通信,0,2,0,0,量子通信与安全,量子通信与安全,较高相关企业
苏州大学,江苏; 32,2019,2022,28,233,8.321428571428571,量子传感；量子基础概念；量子计算；量子计算硬件；量子通信与安全,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子通信与安全,entanglement；qubit；qubits；离子阱；量子信息；量子密钥；量子密钥分发；量子态；量子比特；量子纠缠；量子网络；量子计算；量子通信；量子门,14,8,6,0,量子通信与安全,量子通信与安全,核心量子企业
苏州大学张家港工业技术研究院,江苏; 32,2019,2019,5,59,11.8,量子通信与安全,量子通信与安全,entanglement；qubit；量子态；量子纠缠；量子通信,5,0,0,0,量子通信与安全,量子通信与安全,核心量子企业
苏州市药品检验检测研究中心,江苏; 32,2020,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,量子计算硬件/量子芯片,量子计算硬件,候选/待复核企业
苏州新海宜电子技术有限公司,江苏; 32,2019,2019,3,26,8.666666666666666,量子通信与安全,量子通信与安全,QKD；量子保密通信；量子密钥；量子密钥分发；量子态；量子通信；非对称密码,1,2,0,0,量子通信与安全,量子通信与安全,核心量子企业
苏州曼德克光电有限公司,江苏; 32,2019,2019,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,量子传感器/精密测量,量子传感,候选/待复核企业
苏州浪潮智能科技有限公司,江苏; 32,2020,2023,25,258,10.32,量子传感；量子基础概念；量子计算；量子计算硬件；量子通信与安全,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子计量/时间频率/PNT候选；量子软件/算法/模拟；量子通信与安全,laser；qubit；qubits；superposition；叠加态；稀释制冷机；自旋量子比特；超导量子比特；超导量子芯片；量子信息；量子密钥；量子密钥分发；量子态；量子技术；量子比特；量子电路；量子相干；量子算法；量子纠缠；量子纠错；量子线路；量子网络；量子芯片；量子计算；量子计算机；量子门；频率基准,14,8,2,1,量子计算系统,量子计算,核心量子企业
苏州皇宫绣量子科技有限公司,江苏; 32,2019,2019,1,5,5.0,量子传感,量子传感器/精密测量,量子传感；量子传感器,0,1,0,0,量子传感器/精密测量,量子传感,候选/待复核企业
苏州科达科技股份有限公司,江苏; 32,2019,2019,2,10,5.0,量子通信与安全,量子通信与安全,量子密钥,0,2,0,0,量子通信与安全,量子通信与安全,较高相关企业
苏州西热节能环保技术有限公司,江苏; 32,2019,2021,4,20,5.0,量子传感,量子传感器/精密测量,MOT,0,4,0,0,量子传感器/精密测量,量子传感,核心量子企业
苏摩逻辑公司,美国; US,2020,2020,1,5,5.0,量子传感,量子传感器/精密测量,量子传感；量子传感器,0,1,0,0,量子传感器/精密测量,量子传感,候选/待复核企业
英国电讯有限公司,英国; GB,2019,2021,2,10,5.0,量子通信与安全,量子通信与安全,QKD；量子密钥；量子密钥分发,0,2,0,0,量子通信与安全,量子通信与安全,较高相关企业
英国质谱公司,英国; GB,2019,2020,4,20,5.0,量子计算硬件,量子计算硬件/量子芯片,俘获离子；离子阱,0,4,0,0,量子计算硬件/量子芯片,量子计算硬件,核心量子企业
英特尔公司,美国; US,2019,2019,7,35,5.0,量子传感；量子计算,量子传感器/精密测量；量子计算系统,MOT；qubit；qubits；量子态；量子计算,2,2,3,0,量子计算系统,量子计算,核心量子企业
莆田市烛火信息技术有限公司,福建; 35,2020,2020,1,11,11.0,量子传感,其他量子相关/待复核,entanglement；量子信息；量子纠缠,1,0,0,0,其他量子相关/待复核,量子传感,较高相关企业
莱克公司,美国; US,2021,2021,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,量子计算硬件/量子芯片,量子计算硬件,候选/待复核企业
萨默费尼根有限公司,美国; US,2019,2021,3,15,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,3,0,0,量子计算硬件/量子芯片,量子计算硬件,较高相关企业
蚌埠百事通信息科技有限公司,安徽; 34,2022,2022,1,5,5.0,量子计算,量子计算系统,量子芯片,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
西北大学,陕西; 61,2019,2023,11,94,8.545454545454545,量子传感；量子计算；量子通信与安全,量子传感器/精密测量；量子计算系统；量子计量/时间频率/PNT候选；量子通信与安全,NV色心；QKD；entanglement；fidelity；保真度；量子保密通信；量子信息；量子处理器；量子密钥；量子密钥分发；量子态；量子机器学习；量子比特；量子计算；量子计算机；量子门；频率标准,7,3,0,1,量子计算系统,量子计算,核心量子企业
西北工业大学,陕西; 61,2019,2022,5,23,4.6,量子传感；量子基础概念,其他量子相关/待复核；量子传感器/精密测量；量子计量/时间频率/PNT候选,MOT；laser；superposition；原子钟；原子钟授时；激光器；量子传感；量子传感器；量子态；频率基准,1,1,1,2,量子计量/时间频率/PNT候选,量子传感,核心量子企业
西南交通大学,四川; 51,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
西南大学,重庆; 85,2020,2022,6,99,16.5,量子计算；量子通信与安全,量子计算系统；量子通信与安全,entanglement；qubits；量子信息；量子安全通信；量子密钥；量子密钥分发；量子密钥分配；量子态；量子比特；量子纠缠；量子网络；量子计算；量子通信,5,1,0,0,量子通信与安全,量子通信与安全,核心量子企业
西南林业大学,云南; 53,2019,2019,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
西南石油大学,四川; 51,2019,2022,2,10,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,2,0,0,量子计算系统,量子计算,较高相关企业
西安交通大学,陕西; 61,2019,2021,8,39,4.875,量子传感；量子基础概念；量子计算；量子通信与安全,其他量子相关/待复核；量子传感器/精密测量；量子软件/算法/模拟；量子通信与安全,NV色心；laser；单光子探测器；叠加态；激光器；量子并行；量子态；量子技术；量子精密测量；量子网络；金刚石NV色心,1,3,4,0,其他量子相关/待复核,量子传感,核心量子企业
西安工程大学,陕西; 61,2020,2020,1,8,8.0,量子计算,量子计算系统,单光子探测器；量子比特,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
西安微电子技术研究所,陕西; 61,2021,2021,1,14,14.0,量子计算,量子计算系统,叠加态；量子叠加；量子比特；量子计算；量子计算机,1,0,0,0,量子计算系统,量子计算,较高相关企业
西安理工大学,陕西; 61,2020,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
西安电子科技大学,陕西; 61,2019,2022,24,229,9.541666666666666,量子传感；量子计算；量子通信与安全,量子计算系统；量子计量/时间频率/PNT候选；量子软件/算法/模拟；量子通信与安全,QKD；entanglement；fidelity；laser；qubit；qubits；superposition；保真度；单光子探测器；叠加态；抗量子攻击；时间频率比对；激光器；物理量子比特；逻辑量子比特；量子中继；量子中继器；量子保密通信；量子叠加；量子密钥；量子密钥分发；量子态；量子比特；量子算法；量子纠缠；量子纠错；量子线路；量子网络；量子计算；量子计算机；量子通信；量子门；频率基准,15,7,0,2,量子通信与安全,量子通信与安全,核心量子企业
西安空间无线电技术研究所,陕西; 61,2019,2022,22,106,4.818181818181818,量子传感；量子计算硬件；量子通信与安全,上游材料与核心部件；量子传感器/精密测量；量子计算硬件/量子芯片；量子计量/时间频率/PNT候选；量子通信与安全,NV色心；entanglement；fidelity；laser；原子钟；原子频标；囚禁离子；氢原子钟；离子阱；量子传感；量子信息；量子密钥；量子密钥分发；量子通信；铷原子钟；频率基准,3,5,0,14,量子计量/时间频率/PNT候选,量子传感,核心量子企业
西安航天动力试验技术研究所,陕西; 61,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
西安艾科特声学科技有限公司,陕西; 61,2020,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
西安邮电大学,陕西; 61,2019,2023,7,39,5.571428571428571,量子计算；量子通信与安全,量子计算系统；量子通信与安全,qubit；qubits；抗量子攻击；量子态；量子比特；量子计算,1,6,0,0,量子计算系统,量子计算,核心量子企业
西藏大学,西藏; 54,2022,2022,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
西藏民族大学,陕西; 61,2020,2023,3,25,8.333333333333334,量子通信与安全,量子通信与安全,entanglement；量子安全通信；量子态；量子通信,2,1,0,0,量子通信与安全,量子通信与安全,核心量子企业
西部超导材料科技股份有限公司,陕西; 61,2022,2022,3,16,5.333333333333333,量子计算,量子计算系统,laser；量子计算；量子计算机,0,3,0,0,量子计算系统,量子计算,较高相关企业
诸暨市德宏轴承有限公司,浙江; 33,2021,2021,1,4,4.0,量子基础概念,其他量子相关/待复核,叠加态,0,0,1,0,其他量子相关/待复核,量子基础概念,候选/待复核企业
谱光仪器股份有限公司,台湾; TW,2020,2020,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,量子计算硬件/量子芯片,量子计算硬件,候选/待复核企业
谷歌有限责任公司,美国; US,2019,2023,46,441,9.58695652173913,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟,entanglement；fidelity；qubit；qubits；保真度；物理量子比特；稀释制冷机；药物发现；超导量子比特；量子仿真；量子信息；量子处理器；量子态；量子模拟；量子比特；量子电路；量子算法；量子计算；量子计算机；量子误差校正；量子门,30,16,0,0,量子计算系统,量子计算,核心量子企业
贵州大学,贵州; 52,2021,2022,3,31,10.333333333333334,量子通信与安全,量子通信与安全,entanglement；抗量子攻击；量子密钥；量子密钥分发；量子态；量子网络；量子通信,1,2,0,0,量子通信与安全,量子通信与安全,核心量子企业
贵州射电天文台,贵州; 52,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；频率基准；频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
贵州省人民医院,贵州; 52,2019,2019,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,其他量子相关/待复核,量子基础概念,候选/待复核企业
贵州省计量测试院,贵州; 52,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子时标,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
赛义德·卡姆兰·哈桑,美国; US,2019,2019,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0,其他量子相关/待复核,量子传感,候选/待复核企业
赫尔德·西尔维斯特·佩瓦·菲盖拉,英国; GB,2019,2019,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
赵义博,浙江; 33,2019,2019,1,8,8.0,量子通信与安全,量子通信与安全,单光子探测器；量子密钥；量子密钥分发,1,0,0,0,量子通信与安全,量子通信与安全,较高相关企业
赵仕嘉,广东; 44,2021,2021,1,10,10.0,量子通信与安全,量子通信与安全,量子密钥；量子通信,1,0,0,0,量子通信与安全,量子通信与安全,较高相关企业
迈杰转化医学研究(苏州)有限公司,江苏; 32,2021,2021,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
连云港问鼎环保科技有限公司,江苏; 32,2022,2022,1,10,10.0,量子传感,量子传感器/精密测量,量子比特；量子测量,1,0,0,0,量子传感器/精密测量,量子传感,较高相关企业
通用电气公司,美国; US,2020,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
邵阳学院,湖南; 43,2022,2022,1,4,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,1,0,其他量子相关/待复核,量子基础概念,候选/待复核企业
郑州信大先进技术研究院,河南; 41,2022,2022,1,4,4.0,量子计算,量子软件/算法/模拟,量子算法,0,0,1,0,量子软件/算法/模拟,量子计算,候选/待复核企业
郑州信大捷安信息技术股份有限公司,河南; 41,2022,2022,2,28,14.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分配；量子态；量子技术；量子通信,2,0,0,0,量子通信与安全,量子通信与安全,核心量子企业
郑州威科姆华大北斗导航科技有限公司,河南; 41,2019,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
郑州桑林生物科技有限公司,河南; 41,2020,2020,1,5,5.0,量子计算,量子计算系统,qubit,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
郑州轻大产业技术研究院有限公司,河南; 41,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；原子钟频率；原子频标；铷原子钟,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
郑州轻工业大学,河南; 41,2021,2023,3,13,4.333333333333333,量子传感；量子计算,其他量子相关/待复核；量子计算系统；量子计量/时间频率/PNT候选,量子信息；量子计算；频率基准,0,2,0,1,其他量子相关/待复核,量子传感,较高相关企业
郑州轻工业学院,河南; 41,2020,2020,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0,其他量子相关/待复核,量子传感,候选/待复核企业
重庆大学,重庆; 85,2022,2022,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,量子传感器/精密测量,量子传感,候选/待复核企业
重庆工程职业技术学院,重庆; 85,2019,2021,3,13,4.333333333333333,量子基础概念；量子计算,其他量子相关/待复核；量子计算系统,量子相干；量子芯片,0,1,2,0,其他量子相关/待复核,量子基础概念,较高相关企业
重庆市计量质量检测研究院,重庆; 85,2022,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟；频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
重庆师范大学,重庆; 85,2020,2023,2,10,5.0,量子计算,量子计算系统,量子比特；量子电路,0,2,0,0,量子计算系统,量子计算,较高相关企业
重庆斯铂电气自动化设备有限公司,重庆; 85,2021,2021,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率标准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
重庆理工大学,重庆; 85,2021,2021,3,12,4.0,量子基础概念,其他量子相关/待复核,叠加态；量子态,0,0,3,0,其他量子相关/待复核,量子基础概念,较高相关企业
重庆邮电大学,重庆; 85,2019,2022,21,235,11.19047619047619,量子传感；量子基础概念；量子计算；量子通信与安全,其他量子相关/待复核；量子计算系统；量子软件/算法/模拟；量子通信与安全,QKD；entanglement；laser；qubits；单光子探测器；叠加态；抗量子攻击；激光器；量子信息；量子密钥；量子密钥分配；量子态；量子机器学习；量子模拟；量子模拟器；量子比特；量子纠缠；量子线路；量子计算；量子通信；量子门,14,4,3,0,量子通信与安全,量子通信与安全,核心量子企业
重庆长安新能源汽车科技有限公司,重庆; 85,2019,2019,2,10,5.0,量子传感,量子传感器/精密测量,MOT,0,2,0,0,量子传感器/精密测量,量子传感,较高相关企业
量子技术UG(极限)公司,德国; DE,2022,2022,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
量子机械公司,以色列; IL,2021,2021,2,9,4.5,量子计算,量子计算系统；量子软件/算法/模拟,量子处理器；量子算法,0,1,1,0,量子计算系统,量子计算,候选/待复核企业
量子科技长三角产业创新中心,江苏; 32,2022,2023,15,133,8.866666666666667,量子传感；量子计算；量子计算硬件,其他量子相关/待复核；量子计算硬件/量子芯片；量子计算系统,qubit；qubits；超导量子电路；超导量子芯片；量子信息；量子信息技术；量子技术；量子比特；量子电路；量子线路；量子芯片；量子计算；量子计算机；量子门,9,6,0,0,量子计算系统,量子计算,核心量子企业
金华伏安光电科技有限公司,浙江; 33,2019,2019,2,8,4.0,量子基础概念,其他量子相关/待复核,量子态,0,0,2,0,其他量子相关/待复核,量子基础概念,候选/待复核企业
金华职业技术学院,浙江; 33,2019,2019,7,41,5.857142857142857,量子计算硬件,量子计算硬件/量子芯片,laser；囚禁离子；激光器；离子阱,0,7,0,0,量子计算硬件/量子芯片,量子计算硬件,核心量子企业
银联商务股份有限公司,上海; 31,2021,2021,1,5,5.0,量子计算,量子计算系统,量子计算,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
长安大学,陕西; 61,2019,2019,1,5,5.0,量子计算,量子计算系统,量子门,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
长春中医药大学,吉林; 22,2022,2022,1,5,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,1,0,0,量子计算硬件/量子芯片,量子计算硬件,候选/待复核企业
长春吉大正元信息技术股份有限公司,吉林; 22,2022,2023,2,10,5.0,量子计算；量子通信与安全,量子计算系统；量子通信与安全,量子密钥；量子密钥分发；量子计算,0,2,0,0,量子计算系统,量子计算,较高相关企业
长春大学,吉林; 22,2019,2022,6,46,7.666666666666667,量子通信与安全,量子通信与安全,QKD；laser；光调制器；激光器；量子保密通信；量子密钥；量子密钥分发,3,3,0,0,量子通信与安全,量子通信与安全,核心量子企业
长春理工大学,吉林; 22,2019,2022,6,34,5.666666666666667,量子基础概念；量子通信与安全,其他量子相关/待复核；量子通信与安全,laser；激光器；量子密钥；量子密钥分配；量子态,0,5,1,0,量子通信与安全,量子通信与安全,核心量子企业
长江存储科技有限责任公司,湖北; 42,2019,2020,2,10,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,2,0,0,量子计算硬件/量子芯片,量子计算硬件,较高相关企业
长江量子(武汉)科技有限公司,湖北; 42,2022,2023,6,30,5.0,量子通信与安全,量子通信与安全,量子密钥；量子密钥分发,0,6,0,0,量子通信与安全,量子通信与安全,核心量子企业
长沙北斗产业安全技术研究院有限公司,湖南; 43,2020,2020,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
问天鼎讯量子科技(无锡)有限公司,江苏; 32,2022,2022,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,量子通信与安全,量子通信与安全,候选/待复核企业
阿瓦亚管理有限合伙公司,美国; US,2022,2022,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
阿米华晟数据科技(江苏)有限公司,江苏; 32,2021,2021,1,10,10.0,量子通信与安全,量子通信与安全,量子保密通信；量子密钥；量子密钥分发,1,0,0,0,量子通信与安全,量子通信与安全,较高相关企业
阿里云计算有限公司,浙江; 33,2021,2021,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,量子通信与安全,量子通信与安全,候选/待复核企业
阿里巴巴新加坡控股有限公司,新加坡; SG,2021,2021,1,5,5.0,量子通信与安全,量子通信与安全,抗量子攻击,0,1,0,0,量子通信与安全,量子通信与安全,候选/待复核企业
阿里巴巴达摩院(杭州)科技有限公司,浙江; 33,2021,2022,4,25,6.25,量子计算,量子计算系统,量子比特；量子芯片；量子计算；量子计算机,1,3,0,0,量子计算系统,量子计算,核心量子企业
阿里巴巴集团控股有限公司,开曼群岛; KY,2020,2022,16,126,7.875,量子计算；量子计算硬件；量子通信与安全,量子计算硬件/量子芯片；量子计算系统；量子软件/算法/模拟；量子通信与安全,稀释制冷机；超导量子比特；量子处理器；量子密钥；量子密钥分发；量子态；量子比特；量子算法；量子芯片；量子计算；量子计算机；量子通信,8,8,0,0,量子通信与安全,量子计算,核心量子企业
陕西师范大学,陕西; 61,2019,2020,3,13,4.333333333333333,量子传感；量子基础概念,其他量子相关/待复核；量子传感器/精密测量,MOT；量子态；量子相干,0,1,2,0,其他量子相关/待复核,量子基础概念,较高相关企业
陕西科技大学,陕西; 61,2021,2022,4,20,5.0,量子计算硬件,量子计算硬件/量子芯片,离子阱,0,4,0,0,量子计算硬件/量子芯片,量子计算硬件,核心量子企业
陕西聚力思创通信科技有限公司,陕西; 61,2019,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
陕西铭拓机电技术有限公司,陕西; 61,2019,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,频率基准,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
集美大学,福建; 35,2021,2021,1,5,5.0,量子计算,量子计算系统,量子比特,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
雷诺股份公司,法国; FR,2021,2021,1,5,5.0,量子传感,量子传感器/精密测量,MOT,0,1,0,0,量子传感器/精密测量,量子传感,候选/待复核企业
霍尼韦尔国际公司,美国; US,2019,2019,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
青岛中企英才集团教育科技有限公司,山东; 37,2023,2023,1,5,5.0,量子通信与安全,量子通信与安全,QKD,0,1,0,0,量子通信与安全,量子通信与安全,候选/待复核企业
青岛大学,山东; 37,2022,2023,2,8,4.0,量子传感,其他量子相关/待复核,量子信息,0,1,1,0,其他量子相关/待复核,量子传感,候选/待复核企业
青岛海尔科技有限公司,山东; 37,2021,2021,1,5,5.0,量子通信与安全,量子通信与安全,量子密钥,0,1,0,0,量子通信与安全,量子通信与安全,候选/待复核企业
青岛海洋地质研究所,山东; 37,2022,2022,1,3,3.0,量子传感,量子计量/时间频率/PNT候选,原子钟,0,0,0,1,量子计量/时间频率/PNT候选,量子传感,候选/待复核企业
青岛理工大学,山东; 37,2019,2022,6,107,17.833333333333332,量子传感；量子通信与安全,量子软件/算法/模拟；量子通信与安全,entanglement；量子信息；量子密钥；量子密钥分配；量子态；量子比特；量子纠错；量子网络；量子计算；量子计算机；量子通信,5,1,0,0,量子通信与安全,量子通信与安全,核心量子企业
顺天乡大学校产学协力团,韩国; KR,2019,2019,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
顾中建,北京; 11,2022,2022,2,25,12.5,量子计算硬件,量子计算硬件/量子芯片,超导量子比特；超导量子芯片；量子比特；量子芯片；量子计算；量子计算机,2,0,0,0,量子计算硬件/量子芯片,量子计算硬件,核心量子企业
香港中文大学(深圳),广东; 44,2021,2021,1,14,14.0,量子计算,量子计算系统,量子态；量子比特；量子计算；量子计算机,1,0,0,0,量子计算系统,量子计算,较高相关企业
香港应用科技研究院有限公司,香港; HK,2021,2021,1,14,14.0,量子计算,量子计算系统,qubit；量子处理器；量子态；量子计算；量子计算机,1,0,0,0,量子计算系统,量子计算,较高相关企业
马里兰大学帕克分校,美国; US,2020,2021,2,34,17.0,量子传感；量子计算,量子计算硬件/量子芯片；量子软件/算法/模拟,囚禁离子；量子信息；量子模拟；量子电路；量子算法；量子计算；量子门,2,0,0,0,量子软件/算法/模拟,量子计算,核心量子企业
黑莓有限公司,加拿大; CA,2020,2020,1,5,5.0,量子计算,量子计算系统,量子计算；量子计算机,0,1,0,0,量子计算系统,量子计算,候选/待复核企业
黑龙江八一农垦大学,黑龙江; 23,2020,2020,1,9,9.0,量子计算,量子计算系统,qubit；量子态；量子比特,1,0,0,0,量子计算系统,量子计算,较高相关企业
龙图腾网科技(合肥)股份有限公司,安徽; 34,2022,2022,1,5,5.0,量子传感,其他量子相关/待复核,量子信息,0,1,0,0,其他量子相关/待复核,量子传感,候选/待复核企业
